"term","class","weight"
"cool","AFFECT_AVG","0.111497258877"
"i can't","AFFECT_AVG","-0.282071790344"
"din","AFFECT_AVG","-0.01483807739"
"so excited","AFFECT_AVG","0.238466867843"
"level","AFFECT_AVG","0.0669196498424"
"did","AFFECT_AVG","0.0864646762008"
"turns","AFFECT_AVG","0.119564882211"
"peeps","AFFECT_AVG","-0.0147055624845"
"brother","AFFECT_AVG","-0.10857680034"
"worth it","AFFECT_AVG","0.117451357064"
"leave","AFFECT_AVG","-0.103986452326"
"p","AFFECT_AVG","-0.136020373082"
"soooo","AFFECT_AVG","0.0419499882875"
"team","AFFECT_AVG","-0.0136447976913"
"quick","AFFECT_AVG","-0.0351240256596"
"guy","AFFECT_AVG","-0.0354670015206"
"round","AFFECT_AVG","0.0548236342139"
"yall","AFFECT_AVG","-0.0113032362379"
"dis","AFFECT_AVG","0.00548674591017"
"brave","AFFECT_AVG","0.0270535004998"
"says","AFFECT_AVG","0.020329072586"
"sigh","AFFECT_AVG","-0.142956893065"
"only one","AFFECT_AVG","-0.130478679292"
"waiting for","AFFECT_AVG","0.0625333910328"
"your mind","AFFECT_AVG","0.0383947451568"
"run","AFFECT_AVG","0.0594917159619"
"chicken","AFFECT_AVG","-0.0161406396693"
"drinks","AFFECT_AVG","-0.0244047778222"
"goes","AFFECT_AVG","0.0748565789014"
"falling","AFFECT_AVG","-0.0229599982575"
"filled","AFFECT_AVG","-0.147715932664"
"v","AFFECT_AVG","0.0843076567958"
"for us","AFFECT_AVG","0.0534136233229"
"water","AFFECT_AVG","-0.0776744997685"
"woot","AFFECT_AVG","0.0943049910965"
"there was","AFFECT_AVG","-0.0301480545604"
"just finished","AFFECT_AVG","-0.024654954445"
"alone","AFFECT_AVG","-0.212167329397"
"[","AFFECT_AVG","-0.0207587138721"
"change","AFFECT_AVG","0.0376044717132"
"wait","AFFECT_AVG","0.316987014652"
"box","AFFECT_AVG","0.0668196374932"
"boy","AFFECT_AVG","0.00132483861262"
"a wonderful","AFFECT_AVG","0.191887052904"
"so much","AFFECT_AVG","0.149855132787"
"exams","AFFECT_AVG","-0.0969526101228"
"gave me","AFFECT_AVG","0.0627924188745"
"weird","AFFECT_AVG","0.127411068754"
"at school","AFFECT_AVG","0.0441307234369"
"love","AFFECT_AVG","0.603151479443"
"extra","AFFECT_AVG","0.139629925778"
"fake","AFFECT_AVG","-0.0886775427283"
"do something","AFFECT_AVG","-0.078783735467"
"few days","AFFECT_AVG","0.126388372935"
"everybody","AFFECT_AVG","0.225146973565"
"let's see","AFFECT_AVG","0.104301571463"
"the other","AFFECT_AVG","-0.0333145082002"
"working","AFFECT_AVG","0.178637276618"
"positive","AFFECT_AVG","0.0539798845736"
"visit","AFFECT_AVG","0.0398301323495"
"live","AFFECT_AVG","0.148764934481"
"wondering","AFFECT_AVG","0.0283079636083"
"memory","AFFECT_AVG","-0.169443420179"
"angels","AFFECT_AVG","0.203429871335"
"today","AFFECT_AVG","0.234394897208"
"loving","AFFECT_AVG","0.204099021369"
"there are","AFFECT_AVG","-0.182642755123"
"club","AFFECT_AVG","-0.0328622698528"
"don't have","AFFECT_AVG","0.0551435805905"
"chocolate","AFFECT_AVG","0.202825966619"
"think that","AFFECT_AVG","0.218698176231"
"as much","AFFECT_AVG","0.0344558135939"
"fly","AFFECT_AVG","-0.0134881636632"
"all over","AFFECT_AVG","0.223872311273"
"a very","AFFECT_AVG","-0.130901192426"
"car","AFFECT_AVG","-0.358707630363"
"flu","AFFECT_AVG","-0.0891335935687"
"soul","AFFECT_AVG","-0.094958071762"
"cat","AFFECT_AVG","-0.167846708524"
"he was","AFFECT_AVG","-0.0149014328887"
"can","AFFECT_AVG","0.0698448695176"
"making","AFFECT_AVG","0.00587404472803"
"heart","AFFECT_AVG","-0.091647606742"
"crazy","AFFECT_AVG","-0.221549024914"
"figure","AFFECT_AVG","-0.0253282611125"
"awesome","AFFECT_AVG","0.497945063801"
"didn't","AFFECT_AVG","-0.166801119838"
"fuck","AFFECT_AVG","-0.434693552751"
"status and","AFFECT_AVG","-0.0580041548738"
"need to","AFFECT_AVG","-0.0985215351164"
"heard","AFFECT_AVG","-0.0845893079296"
"thanks to","AFFECT_AVG","0.146150457828"
"pink","AFFECT_AVG","-0.0126320185275"
"will always","AFFECT_AVG","-0.0462507697444"
"a good","AFFECT_AVG","0.112365584004"
"to start","AFFECT_AVG","-0.281913296027"
"winter","AFFECT_AVG","0.0352852563008"
"means","AFFECT_AVG","-0.0662877079816"
"1","AFFECT_AVG","0.126801850598"
"till","AFFECT_AVG","0.130546693091"
"sunday","AFFECT_AVG","0.0341536570841"
"i'm not","AFFECT_AVG","-0.0989908652571"
"it feels","AFFECT_AVG","-0.0930489738907"
"staying","AFFECT_AVG","0.0971374034828"
"may","AFFECT_AVG","0.0679200526806"
"who knows","AFFECT_AVG","-0.0477294614635"
"birthday","AFFECT_AVG","0.270797423579"
"mad","AFFECT_AVG","0.0442033672842"
"date","AFFECT_AVG","0.0294843993113"
"such","AFFECT_AVG","-0.00438320063736"
"suck","AFFECT_AVG","-0.251029142575"
"guys","AFFECT_AVG","0.169327131475"
"grow","AFFECT_AVG","0.084077765815"
"man","AFFECT_AVG","0.128424268245"
"long day","AFFECT_AVG","0.0274199651535"
"stress","AFFECT_AVG","-0.0303180440298"
"on their","AFFECT_AVG","-0.0318784240585"
"remember","AFFECT_AVG","0.131236059003"
"maybe","AFFECT_AVG","-0.0835301525723"
"st","AFFECT_AVG","-0.0685205149596"
"q","AFFECT_AVG","0.0195857858355"
"the whole","AFFECT_AVG","0.0710394627861"
"so","AFFECT_AVG","0.0102797101756"
"my husband","AFFECT_AVG","0.0613960436053"
"sa","AFFECT_AVG","-0.0144494791626"
"pulled","AFFECT_AVG","-0.267931294993"
"talk","AFFECT_AVG","-0.22816718813"
"cute","AFFECT_AVG","0.176267795142"
"back at","AFFECT_AVG","0.00563652948622"
"i feel","AFFECT_AVG","-0.152129905222"
"wishing","AFFECT_AVG","-0.145304846945"
"years","AFFECT_AVG","0.185446186833"
"course","AFFECT_AVG","-0.133576104518"
"your name","AFFECT_AVG","-0.0961810469311"
"on friday","AFFECT_AVG","-0.0291099794704"
"cold","AFFECT_AVG","-0.190429086118"
"still","AFFECT_AVG","-0.153317327483"
"a movie","AFFECT_AVG","0.133574344009"
"merry christmas","AFFECT_AVG","0.152084124018"
"i'm going","AFFECT_AVG","-0.0189976911949"
"group","AFFECT_AVG","-0.0391168863105"
"thank","AFFECT_AVG","0.319068236017"
"he's","AFFECT_AVG","0.0706954095477"
"time with","AFFECT_AVG","0.0156557041916"
"interesting","AFFECT_AVG","0.0379267296381"
"birthdays","AFFECT_AVG","-0.0768038256596"
"hot","AFFECT_AVG","-0.0357201562933"
"window","AFFECT_AVG","0.0047976063644"
"the world","AFFECT_AVG","-0.0224366498495"
"thanx","AFFECT_AVG","0.0645705738109"
"into","AFFECT_AVG","0.14640514289"
"texas","AFFECT_AVG","0.0143909584704"
"happened","AFFECT_AVG","-0.0670371786398"
"lonely","AFFECT_AVG","0.0016098549731"
"moms","AFFECT_AVG","0.0367614254436"
"feelin","AFFECT_AVG","-0.0521859249982"
"lunch","AFFECT_AVG","0.0498479577937"
"is very","AFFECT_AVG","-0.0775871138422"
"we were","AFFECT_AVG","-0.0635799632611"
"i got","AFFECT_AVG","0.118835254728"
"half","AFFECT_AVG","-0.0164905314862"
"not","AFFECT_AVG","-0.18153563926"
"now","AFFECT_AVG","0.13608431402"
"\\","AFFECT_AVG","0.067461666164"
"i knew","AFFECT_AVG","-0.107149921741"
"everyone has","AFFECT_AVG","0.131539471747"
"wont","AFFECT_AVG","-0.121504916368"
"thank god","AFFECT_AVG","0.0773821556487"
"name","AFFECT_AVG","-0.0475323453545"
"thankful","AFFECT_AVG","0.218605419216"
"james","AFFECT_AVG","-0.00688186429673"
"drop","AFFECT_AVG","0.15953000363"
"rock","AFFECT_AVG","0.409466185644"
"em","AFFECT_AVG","0.00196725382001"
"el","AFFECT_AVG","0.0760735473145"
"en","AFFECT_AVG","-0.0543342329369"
"made my","AFFECT_AVG","0.0133475339144"
"yeah","AFFECT_AVG","0.180102253303"
"day :","AFFECT_AVG","0.0541000693441"
"made me","AFFECT_AVG","0.0597075060231"
"year","AFFECT_AVG","0.0527868866496"
"happen","AFFECT_AVG","0.0131531157016"
"ice cream","AFFECT_AVG","0.0351907127833"
"tried","AFFECT_AVG","-0.0437417639634"
"living","AFFECT_AVG","0.0985166069062"
"3rd","AFFECT_AVG","0.0652561273288"
"my friend","AFFECT_AVG","0.0191198345159"
"looking","AFFECT_AVG","0.0838344513044"
"mess","AFFECT_AVG","-0.368097816133"
"seriously","AFFECT_AVG","-0.367560672595"
"miles","AFFECT_AVG","0.0884897130721"
"internet","AFFECT_AVG","-0.0428967556804"
"out with","AFFECT_AVG","-0.0478776355858"
"million","AFFECT_AVG","0.171168543502"
"quite","AFFECT_AVG","-0.0311439781326"
"im so","AFFECT_AVG","0.20996436083"
"grandma","AFFECT_AVG","-0.136043141682"
"my baby","AFFECT_AVG","-0.0424943961039"
"card","AFFECT_AVG","-0.0543720351547"
"care","AFFECT_AVG","0.0147987544494"
"had a","AFFECT_AVG","0.114740342145"
"see who","AFFECT_AVG","-0.0416890545418"
"honest","AFFECT_AVG","0.0582658393512"
"thing","AFFECT_AVG","-0.0859435809435"
"place","AFFECT_AVG","-0.165250492193"
"think","AFFECT_AVG","-0.027403293033"
"first","AFFECT_AVG","-0.0247880323327"
"cheese","AFFECT_AVG","0.0246838689075"
"potter","AFFECT_AVG","0.0242621676357"
"xd","AFFECT_AVG","0.297896351536"
"yourself","AFFECT_AVG","0.0277558445455"
"xx","AFFECT_AVG","-0.0430695173711"
"fast","AFFECT_AVG","-0.0844608170785"
"wonder if","AFFECT_AVG","0.0791281296028"
"have been","AFFECT_AVG","-0.191901045072"
"message","AFFECT_AVG","0.0418574073143"
"open","AFFECT_AVG","0.0295282080712"
"tomorrow","AFFECT_AVG","0.102148377959"
"city","AFFECT_AVG","0.144420488301"
"little","AFFECT_AVG","0.0147025612584"
"stuck in","AFFECT_AVG","0.0102393407932"
":o)","AFFECT_AVG","0.176272044012"
"woke up","AFFECT_AVG","-0.0563851972328"
"anyone","AFFECT_AVG","0.0202544158484"
"fml","AFFECT_AVG","-0.433004340876"
"2","AFFECT_AVG","-0.0316590618023"
"white","AFFECT_AVG","-0.0392250427808"
"friend","AFFECT_AVG","-0.13694113059"
"gives","AFFECT_AVG","0.0982029541501"
"in your","AFFECT_AVG","-0.033457183269"
"eyes","AFFECT_AVG","-0.169380669587"
"the end","AFFECT_AVG","-0.0639537815665"
"that","AFFECT_AVG","-0.107042361334"
"season","AFFECT_AVG","0.126366681042"
"this as","AFFECT_AVG","-0.0240799253188"
"copy","AFFECT_AVG","-0.0557215537287"
"than","AFFECT_AVG","0.0108142870264"
"11","AFFECT_AVG","-0.168547101249"
"10","AFFECT_AVG","-0.240216939694"
"13","AFFECT_AVG","0.127985411599"
"12","AFFECT_AVG","-0.125786442041"
"15","AFFECT_AVG","-0.367452617031"
"14","AFFECT_AVG","-0.0370705109695"
"17","AFFECT_AVG","-0.162408146537"
"16","AFFECT_AVG","-0.359850903476"
"19","AFFECT_AVG","-0.0441858255219"
"18","AFFECT_AVG","0.0213849171001"
"gotta","AFFECT_AVG","0.167601307707"
"have no","AFFECT_AVG","-0.0284590916543"
"how many","AFFECT_AVG","-0.110301293589"
"future","AFFECT_AVG","0.0762289996246"
"were","AFFECT_AVG","0.0370528487686"
"cards","AFFECT_AVG","-0.0295452523169"
"college","AFFECT_AVG","-0.0422004915466"
"any other","AFFECT_AVG","-0.116995257785"
"and","AFFECT_AVG","0.00618738690254"
"ang","AFFECT_AVG","0.00582856778712"
"san","AFFECT_AVG","0.0477626337614"
"sam","AFFECT_AVG","0.0499368246082"
"turned","AFFECT_AVG","0.054862515218"
"sad","AFFECT_AVG","-0.320955263474"
"say","AFFECT_AVG","0.13488353292"
"the same","AFFECT_AVG","-0.0275091291141"
"the top","AFFECT_AVG","0.0494987568062"
"saw","AFFECT_AVG","-0.0323851473938"
"any","AFFECT_AVG","-0.0450797028795"
"i mean","AFFECT_AVG","-0.030708767541"
"sat","AFFECT_AVG","-0.00482818499697"
"fucking","AFFECT_AVG","-0.169373766768"
"only have","AFFECT_AVG","-0.00265248729614"
"ideas","AFFECT_AVG","0.0768830348332"
"note","AFFECT_AVG","-0.0134327177466"
"take","AFFECT_AVG","0.145068278681"
"online","AFFECT_AVG","0.0280190975451"
"wanting","AFFECT_AVG","0.011138829447"
"dont know","AFFECT_AVG","-0.0560610072012"
"begin","AFFECT_AVG","0.147016112498"
"sure","AFFECT_AVG","0.115794026236"
"pain","AFFECT_AVG","-0.333316751004"
"back home","AFFECT_AVG","-0.0662990999333"
"normal","AFFECT_AVG","-0.0545854503802"
"track","AFFECT_AVG","0.0255731717012"
"enter","AFFECT_AVG","0.0124193152573"
"much fun","AFFECT_AVG","0.053742469393"
"paid","AFFECT_AVG","0.0534778357602"
"so bored","AFFECT_AVG","-0.185372882538"
"call me","AFFECT_AVG","0.0481899202683"
"america","AFFECT_AVG","-0.136968337769"
"]","AFFECT_AVG","0.149479492833"
"forever","AFFECT_AVG","-0.0462111110317"
"especially","AFFECT_AVG","-0.298686927727"
"do what","AFFECT_AVG","0.130217132248"
"listening to","AFFECT_AVG","0.0903199927407"
"later","AFFECT_AVG","0.0262942949049"
"hungry","AFFECT_AVG","0.00629458378194"
"of us","AFFECT_AVG","0.00277870690079"
"walking","AFFECT_AVG","0.277084348637"
"shot","AFFECT_AVG","-0.175656966315"
"show","AFFECT_AVG","0.0835564647997"
"bright","AFFECT_AVG","-0.00343745229926"
"ready to","AFFECT_AVG","0.0709917666816"
"a big","AFFECT_AVG","-0.0268179311938"
"aint","AFFECT_AVG","-0.0854271926878"
"what we","AFFECT_AVG","0.0845173713933"
"slow","AFFECT_AVG","-0.0501351071115"
"3","AFFECT_AVG","-0.0431687878255"
"either","AFFECT_AVG","0.02628107442"
"only","AFFECT_AVG","0.111632844285"
"going","AFFECT_AVG","-0.0719279764297"
"black","AFFECT_AVG","0.0934034409312"
"is awesome","AFFECT_AVG","0.078517678178"
"me feel","AFFECT_AVG","0.24539214789"
"get","AFFECT_AVG","-0.138924192485"
"truly","AFFECT_AVG","-0.0589169447202"
"go to","AFFECT_AVG","-0.102341986158"
"cannot","AFFECT_AVG","0.0553416407929"
"nearly","AFFECT_AVG","0.0576819937848"
"what people","AFFECT_AVG","-0.0838688185556"
"rid of","AFFECT_AVG","0.164572088624"
"morning","AFFECT_AVG","0.147637594037"
":'(","AFFECT_AVG","-0.63232274057"
"stupid","AFFECT_AVG","-0.549055192295"
"make it","AFFECT_AVG","0.0218793745719"
"if u","AFFECT_AVG","0.164011504767"
"bought","AFFECT_AVG","0.080322046062"
"where","AFFECT_AVG","-0.0378209893272"
"xmas","AFFECT_AVG","-0.00493941734614"
"husband","AFFECT_AVG","0.0263661235684"
"concert","AFFECT_AVG","0.0239367392086"
"went to","AFFECT_AVG","0.0104202472385"
"asleep","AFFECT_AVG","0.11450968136"
"lng","AFFECT_AVG","-0.0746085906957"
"wonder","AFFECT_AVG","0.101065499312"
". p","AFFECT_AVG","-0.14882533365"
"a woman","AFFECT_AVG","-0.0306456823554"
"outside","AFFECT_AVG","0.0732345782916"
"between","AFFECT_AVG","0.198809814086"
"reading","AFFECT_AVG","0.203171799368"
"across","AFFECT_AVG","0.0907797504125"
"jobs","AFFECT_AVG","0.0359043156584"
"happy new","AFFECT_AVG","0.179527513748"
"killing","AFFECT_AVG","-0.419126374137"
"guitar","AFFECT_AVG","0.238818940869"
"love you","AFFECT_AVG","0.150817530715"
"hurts","AFFECT_AVG","-0.51281615479"
"why does","AFFECT_AVG","0.073407131351"
"come","AFFECT_AVG","0.0940765381586"
"on fb","AFFECT_AVG","0.0309447331946"
"what you","AFFECT_AVG","0.156657359114"
"your friends","AFFECT_AVG","0.0379529748701"
"many","AFFECT_AVG","0.143760267421"
"personal","AFFECT_AVG","0.0128793481083"
"s","AFFECT_AVG","-0.0310904682029"
"last night","AFFECT_AVG","0.0786471999404"
"comes","AFFECT_AVG","0.0794798768431"
"key","AFFECT_AVG","0.0856586098911"
"cancer","AFFECT_AVG","-0.0248570899267"
"color","AFFECT_AVG","0.0333506832114"
"your wall","AFFECT_AVG","-0.0491325100588"
"football","AFFECT_AVG","-0.000737486553618"
"status if","AFFECT_AVG","0.0730629695373"
"couldn't","AFFECT_AVG","0.0539812028274"
"awsome","AFFECT_AVG","0.029562980246"
"a nice","AFFECT_AVG","0.118247604335"
"west","AFFECT_AVG","-0.0621222944131"
"vacation","AFFECT_AVG","0.129143580248"
"mark","AFFECT_AVG","0.000768514272179"
"wants","AFFECT_AVG","-0.135005638861"
"shopping","AFFECT_AVG","-0.0215747279366"
"blessing","AFFECT_AVG","0.108074815864"
"photos","AFFECT_AVG","0.0627880484404"
"... maybe","AFFECT_AVG","0.0816127942023"
"wake","AFFECT_AVG","0.0943661340816"
"two weeks","AFFECT_AVG","-0.0401038891071"
"spirit","AFFECT_AVG","0.046790379618"
"those","AFFECT_AVG","-0.186187307034"
"^","AFFECT_AVG","0.0195429038754"
"case","AFFECT_AVG","-0.101825255354"
"myself","AFFECT_AVG","-0.0819777273558"
"these","AFFECT_AVG","0.264204443755"
"we don't","AFFECT_AVG","-0.0701025908496"
"you are","AFFECT_AVG","0.00485960278825"
"pray for","AFFECT_AVG","-0.0786039646319"
"before you","AFFECT_AVG","-0.0891724112045"
"ive","AFFECT_AVG","0.0133099042471"
"coffee","AFFECT_AVG","-0.0861744197996"
"sleeping","AFFECT_AVG","0.014413734432"
"middle","AFFECT_AVG","0.0255178494295"
"good","AFFECT_AVG","0.205852538301"
"return","AFFECT_AVG","-0.157590576384"
"everyday","AFFECT_AVG","0.0997645362994"
"worry","AFFECT_AVG","-0.0646019044695"
"everybody for","AFFECT_AVG","0.0605622008555"
"different","AFFECT_AVG","0.219951208513"
"etc","AFFECT_AVG","-0.121625902858"
"pay","AFFECT_AVG","-0.181682992894"
"same","AFFECT_AVG","0.0705239542037"
"check","AFFECT_AVG","-0.0040878677991"
"who wished","AFFECT_AVG","-0.020872279354"
"food","AFFECT_AVG","-0.00188276409552"
"how do","AFFECT_AVG","0.118138448696"
"re-post this","AFFECT_AVG","0.0910416352342"
"status","AFFECT_AVG","0.183747790366"
"would like","AFFECT_AVG","-0.0685970866576"
"finish","AFFECT_AVG","0.133088604145"
"cheers","AFFECT_AVG","0.1990974542"
"running","AFFECT_AVG","-0.0583292883482"
"i love","AFFECT_AVG","0.21350940564"
"that he","AFFECT_AVG","0.0867185248997"
"totally","AFFECT_AVG","0.0238825695673"
"god bless","AFFECT_AVG","0.175370337158"
"no","AFFECT_AVG","-0.124578531263"
"nothin","AFFECT_AVG","-0.119429342961"
"without","AFFECT_AVG","-0.102883193582"
"can't","AFFECT_AVG","-0.352962154455"
"looks like","AFFECT_AVG","-0.097247535432"
"the big","AFFECT_AVG","0.0541258685643"
"summer","AFFECT_AVG","-0.0178511599854"
"being","AFFECT_AVG","-0.17213006259"
"money","AFFECT_AVG","-0.0937946691107"
"can make","AFFECT_AVG","0.193106085985"
"rest","AFFECT_AVG","-0.181799528741"
"kill","AFFECT_AVG","-0.00515653771209"
"greetings","AFFECT_AVG","0.125928191307"
"touch","AFFECT_AVG","-0.131567953357"
"reality","AFFECT_AVG","-0.14436172922"
"death","AFFECT_AVG","-0.180479262932"
"thinking","AFFECT_AVG","-0.0165696445455"
"seems","AFFECT_AVG","-0.166140463634"
"except","AFFECT_AVG","0.123415661985"
"front of","AFFECT_AVG","0.00596774355542"
"lets","AFFECT_AVG","0.0267722809268"
"4","AFFECT_AVG","0.104321042789"
"think i","AFFECT_AVG","-0.17215515324"
"home from","AFFECT_AVG","0.0407296218485"
"(:","AFFECT_AVG","0.356123604625"
"around","AFFECT_AVG","-0.00769686151222"
"read","AFFECT_AVG","-0.10028397609"
"gonna","AFFECT_AVG","0.179186947376"
"dark","AFFECT_AVG","0.158257814399"
"mom","AFFECT_AVG","-0.327471580598"
"using","AFFECT_AVG","0.142478929607"
"in the","AFFECT_AVG","-0.0333053658271"
"can do","AFFECT_AVG","-0.0751262644413"
"lady","AFFECT_AVG","-0.132693876034"
"dare","AFFECT_AVG","0.163577208714"
"go away","AFFECT_AVG","-0.245356786743"
"all of","AFFECT_AVG","0.0207036175472"
"nose","AFFECT_AVG","-0.339542112232"
"i could","AFFECT_AVG","-0.162609974251"
"learning","AFFECT_AVG","-0.0327375212306"
"have fun","AFFECT_AVG","0.0736316469657"
"cowboys","AFFECT_AVG","-0.144862505779"
"thinks","AFFECT_AVG","-0.195153867107"
"mood","AFFECT_AVG","-0.154600647883"
"memories","AFFECT_AVG","0.0354802891043"
", but","AFFECT_AVG","0.0983627601676"
"moon","AFFECT_AVG","0.0750420522609"
"deserve","AFFECT_AVG","0.0462773729833"
"welcome","AFFECT_AVG","0.052789012388"
"power","AFFECT_AVG","0.00522769462038"
"never thought","AFFECT_AVG","-0.0333860709239"
"happy bday","AFFECT_AVG","0.0568853518719"
"to let","AFFECT_AVG","-0.0364808780482"
"broken","AFFECT_AVG","-0.231810403023"
"^_^","AFFECT_AVG","0.0529787017434"
"so many","AFFECT_AVG","0.132588016067"
";)","AFFECT_AVG","0.310368227645"
"for their","AFFECT_AVG","-0.0507236546353"
"throw","AFFECT_AVG","0.112528654392"
"any one","AFFECT_AVG","-0.0890092810321"
"on","AFFECT_AVG","-0.0822291943194"
"ok","AFFECT_AVG","0.0806372284085"
"let me","AFFECT_AVG","0.0410953382298"
"oh","AFFECT_AVG","0.0309649050411"
"of","AFFECT_AVG","-0.0186352993191"
"? ?","AFFECT_AVG","-0.188476672315"
"favorite","AFFECT_AVG","0.158887221001"
"stand","AFFECT_AVG","-0.157780991189"
"the person","AFFECT_AVG","0.0185180013035"
"act","AFFECT_AVG","0.0444045099215"
"luck","AFFECT_AVG","0.214764964739"
""" -","AFFECT_AVG","0.0271743275012"
"or","AFFECT_AVG","0.0321796871336"
"road","AFFECT_AVG","0.00789569395047"
"was awesome","AFFECT_AVG","-0.0157399127239"
"be there","AFFECT_AVG","0.0580583302576"
"blessed","AFFECT_AVG","0.313166402892"
"inbox","AFFECT_AVG","-0.000380903988459"
"even though","AFFECT_AVG","-0.0517674940457"
"happening","AFFECT_AVG","0.00753278636843"
"your","AFFECT_AVG","0.186395302194"
"can get","AFFECT_AVG","0.0869209036505"
"log","AFFECT_AVG","0.107425098511"
"her","AFFECT_AVG","-0.021661849763"
"area","AFFECT_AVG","-0.0590907038207"
"wait for","AFFECT_AVG","-0.153057196925"
"there","AFFECT_AVG","-0.0313088012127"
"hey","AFFECT_AVG","0.0774518198969"
"lol","AFFECT_AVG","0.200216130278"
"start","AFFECT_AVG","0.170081708914"
"great birthday","AFFECT_AVG","0.00106274069476"
"one day","AFFECT_AVG","0.0644561041522"
"stars","AFFECT_AVG","-0.0703737963057"
"why do","AFFECT_AVG","-0.0118467441289"
"fish","AFFECT_AVG","0.0132316471692"
"lang","AFFECT_AVG","-0.0656408877926"
"an hour","AFFECT_AVG","0.0659641693761"
"complete","AFFECT_AVG","-0.00408720627813"
"enough","AFFECT_AVG","-0.214113415646"
"know what","AFFECT_AVG","0.204398192959"
"will have","AFFECT_AVG","-0.0765284465425"
"trying","AFFECT_AVG","0.0183887961784"
"with","AFFECT_AVG","0.17622817045"
"longer","AFFECT_AVG","-0.143409198796"
"they're","AFFECT_AVG","0.0392730527789"
"new year","AFFECT_AVG","0.0204815095749"
"i wanna","AFFECT_AVG","-0.0160265885297"
"wasn't","AFFECT_AVG","-0.171647763534"
"oh well","AFFECT_AVG","-0.0437537833469"
"got back","AFFECT_AVG","-0.0243314916864"
"gone","AFFECT_AVG","-0.0796453099014"
"more days","AFFECT_AVG","0.0482910854846"
"exhausted","AFFECT_AVG","-0.240268167434"
"ah","AFFECT_AVG","-0.0630906539963"
"that there","AFFECT_AVG","0.00294788899837"
